user_id,age,country,subscription_type,registration_date,total_watch_time_hours,age_group
U1363,61,Colombia,Basic,2022-01-06,119.9,61-70 years
U1364,53,Chile,Basic,2023-01-26,61.5,51-60 years
U1365,63,Argentina,Standard,2023-02-02,125.7,61-70 years
U1366,32,Mexico,Standard,2022-05-10,364.4,31-40 years
U1367,51,Mexico,Basic,2024-01-01,136.8,51-60 years
U1368,24,Mexico,Standard,2022-07-02,616.9,21-30 years
U1369,57,Chile,Standard,2023-03-21,28.5,51-60 years
U1370,43,Mexico,Basic,2023-07-12,242.4,41-50 years
U1371,42,Peru,Basic,2024-01-17,148.5,41-50 years
U1372,55,Chile,Standard,2023-04-02,401.0,51-60 years
U1373,46,Argentina,Premium,2023-09-15,35.2,41-50 years
U1374,54,Argentina,Premium,2022-10-20,137.2,51-60 years
U1375,63,Chile,Premium,2023-12-01,869.5,61-70 years
U1376,62,Peru,Standard,2022-03-11,386.1,61-70 years
U1377,32,Colombia,Basic,2023-06-05,419.8,31-40 years
U1378,33,Argentina,Standard,2022-09-14,266.6,31-40 years
U1379,32,Colombia,Premium,2022-03-02,180.1,31-40 years
U1380,47,Peru,Basic,2023-08-29,135.5,41-50 years
U1381,47,Peru,Standard,2022-10-15,475.9,41-50 years
U1382,42,Mexico,Standard,2022-02-12,136.6,41-50 years
U1383,40,Mexico,Basic,2022-10-01,411.5,31-40 years
U1384,54,Chile,Premium,2023-08-17,582.5,51-60 years
U1385,43,Mexico,Standard,2022-07-01,139.3,41-50 years
U1386,36,Peru,Premium,2022-07-12,88.0,31-40 years
U1387,56,Colombia,Premium,2022-01-24,404.3,51-60 years
U1388,39,Argentina,Standard,2022-02-26,115.6,31-40 years
U1389,56,Mexico,Basic,2023-11-21,31.6,51-60 years
U1390,65,Mexico,Standard,2022-05-09,427.2,61-70 years
U1391,52,Argentina,Premium,2023-04-15,301.7,51-60 years
U1392,35,Argentina,Basic,2023-02-09,361.6,31-40 years
U1393,63,Peru,Standard,2022-11-28,37.5,61-70 years
U1394,29,Colombia,Premium,2022-04-13,189.9,21-30 years
U1395,29,Mexico,Premium,2023-06-23,25.6,21-30 years
U1396,44,Colombia,Basic,2024-02-26,176.4,41-50 years
U1397,36,Chile,Basic,2022-05-30,280.8,31-40 years
U1398,18,Argentina,Basic,2022-02-28,210.5,11-20 years
U1399,39,Argentina,Basic,2023-03-05,112.1,31-40 years
U1400,47,Argentina,Basic,2022-03-21,221.1,41-50 years
U1401,22,Colombia,Premium,2023-03-16,773.5,21-30 years
U1402,51,Colombia,Premium,2023-01-05,778.4,51-60 years
U1403,61,Mexico,Standard,2022-06-17,27.8,61-70 years
U1404,50,Mexico,Premium,2023-12-04,404.1,41-50 years
U1405,22,Argentina,Standard,2022-03-13,158.8,21-30 years
U1406,46,Colombia,Basic,2022-01-01,160.9,41-50 years
U1407,31,Argentina,Premium,2023-09-27,708.8,31-40 years
U1408,38,Argentina,Basic,2023-01-07,493.5,31-40 years
U1409,53,Colombia,Basic,2023-03-29,383.6,51-60 years
U1410,30,Colombia,Standard,2023-02-03,166.1,21-30 years
U1411,33,Peru,Standard,2023-04-12,88.8,31-40 years
U1412,19,Chile,Basic,2023-08-11,549.5,11-20 years
U1413,37,Colombia,Standard,2022-07-18,390.4,31-40 years
U1414,56,Argentina,Standard,2023-07-27,104.3,51-60 years
U1415,35,Chile,Basic,2023-06-28,418.5,31-40 years
U1416,24,Mexico,Basic,2022-12-22,497.6,21-30 years
U1417,29,Argentina,Basic,2023-02-07,402.6,21-30 years
U1418,28,Argentina,Basic,2022-08-29,204.1,21-30 years
U1419,50,Peru,Premium,2023-07-02,304.5,41-50 years
U1420,22,Chile,Premium,2022-10-28,142.0,21-30 years
U1421,24,Colombia,Basic,2023-01-21,347.9,21-30 years
U1422,32,Mexico,Standard,2023-11-01,575.6,31-40 years
U1423,21,Argentina,Standard,2022-02-21,212.0,21-30 years
U1424,25,Mexico,Standard,2022-04-15,160.6,21-30 years
U1425,50,Chile,Basic,2023-04-27,110.0,41-50 years
U1426,49,Colombia,Standard,2022-10-02,270.1,41-50 years
U1427,65,Mexico,Basic,2022-09-17,10.4,61-70 years
U1428,29,Chile,Standard,2022-03-28,468.6,21-30 years
U1429,28,Mexico,Standard,2022-03-15,232.8,21-30 years
U1430,49,Chile,Basic,2022-12-03,178.5,41-50 years
U1431,18,Peru,Basic,2022-02-10,235.6,11-20 years
U1432,34,Mexico,Basic,2023-03-05,440.6,31-40 years
U1433,19,Colombia,Basic,2022-07-24,329.0,11-20 years
U1434,34,Peru,Basic,2022-08-11,332.6,31-40 years
U1435,61,Colombia,Standard,2022-05-08,97.2,61-70 years
U1436,42,Colombia,Standard,2022-09-18,222.1,41-50 years
U1437,54,Colombia,Basic,2022-08-10,160.1,51-60 years
U1438,53,Argentina,Premium,2022-04-21,20.0,51-60 years
U1439,18,Colombia,Basic,2022-12-22,310.0,11-20 years
U1440,41,Colombia,Basic,2022-05-25,380.4,41-50 years
U1441,62,Peru,Basic,2022-11-05,307.7,61-70 years
U1442,30,Peru,Standard,2023-11-08,409.4,21-30 years
U1443,40,Peru,Premium,2023-07-14,197.4,31-40 years
U1444,33,Mexico,Basic,2022-02-21,203.0,31-40 years
U1445,48,Argentina,Standard,2023-11-21,171.7,41-50 years
U1446,59,Chile,Standard,2023-05-17,74.1,51-60 years
U1447,43,Mexico,Premium,2023-08-26,238.8,41-50 years
U1448,30,Mexico,Premium,2022-03-19,600.8,21-30 years
U1449,25,Argentina,Standard,2022-04-14,654.2,21-30 years
U1450,35,Mexico,Basic,2022-11-21,171.2,31-40 years
U1451,57,Colombia,Standard,2022-02-08,270.2,51-60 years
U1452,28,Mexico,Basic,2022-06-04,54.1,21-30 years
U1453,57,Peru,Basic,2022-12-16,404.0,51-60 years
U1454,46,Argentina,Standard,2024-01-28,197.2,41-50 years
U1455,60,Argentina,Basic,2023-08-31,192.7,51-60 years
U1456,41,Argentina,Standard,2022-12-22,169.4,41-50 years
U1457,27,Colombia,Basic,2023-12-19,14.2,21-30 years
U1458,31,Mexico,Premium,2023-04-27,549.9,31-40 years
U1459,34,Argentina,Premium,2022-09-26,885.1,31-40 years
U1460,33,Argentina,Standard,2023-02-28,56.6,31-40 years
U1461,41,Mexico,Premium,2023-12-23,643.7,41-50 years
U1462,32,Colombia,Premium,2022-11-09,508.9,31-40 years
U1463,23,Colombia,Basic,2023-10-01,353.0,21-30 years
U1464,26,Mexico,Standard,2022-12-16,114.3,21-30 years
U1466,27,Mexico,Standard,2023-07-27,484.1,21-30 years
U1467,18,Peru,Standard,2022-03-13,470.3,11-20 years
U1468,19,Chile,Basic,2023-02-13,127.1,11-20 years
U1469,32,Mexico,Basic,2022-07-03,70.7,31-40 years
U1470,35,Colombia,Standard,2023-05-28,557.1,31-40 years
U1471,28,Chile,Premium,2022-10-16,147.9,21-30 years
U1472,49,Mexico,Premium,2022-01-22,263.9,41-50 years
U1473,51,Mexico,Premium,2024-02-18,154.7,51-60 years
U1474,20,Peru,Standard,2022-03-13,411.8,11-20 years
U1475,59,Argentina,Basic,2023-02-10,136.1,51-60 years
U1476,59,Argentina,Premium,2022-10-17,186.3,51-60 years
U1477,55,Mexico,Standard,2023-08-25,192.0,51-60 years
U1479,38,Mexico,Premium,2023-11-22,691.0,31-40 years
U1480,61,Mexico,Standard,2022-07-09,278.5,61-70 years
U1481,32,Colombia,Premium,2024-02-21,810.6,31-40 years
U1482,26,Mexico,Standard,2023-04-19,499.8,21-30 years
U1483,40,Mexico,Premium,2022-03-11,346.4,31-40 years
U1484,64,Mexico,Premium,2024-02-10,247.8,61-70 years
U1485,49,Peru,Standard,2022-01-25,239.7,41-50 years
U1486,29,Mexico,Premium,2022-08-11,93.1,21-30 years
U1487,40,Argentina,Standard,2022-08-04,372.3,31-40 years
U1488,59,Argentina,Basic,2023-11-23,171.0,51-60 years
U1489,26,Mexico,Standard,2023-08-04,253.9,21-30 years
U1490,27,Mexico,Standard,2022-11-18,209.9,21-30 years
U1491,58,Peru,Standard,2022-06-27,411.1,51-60 years
U1492,57,Argentina,Premium,2022-09-07,692.1,51-60 years
U1493,60,Argentina,Standard,2023-10-07,434.8,51-60 years
U1494,43,Mexico,Basic,2023-01-08,247.2,41-50 years
U1495,27,Colombia,Basic,2023-03-28,195.3,21-30 years
U1496,28,Mexico,Standard,2022-02-02,58.5,21-30 years
U1497,36,Colombia,Standard,2022-10-09,340.3,31-40 years
U1498,56,Mexico,Standard,2022-06-30,448.7,51-60 years
U1499,52,Argentina,Basic,2022-10-06,286.8,51-60 years
U1500,52,Argentina,Standard,2023-04-22,437.5,51-60 years
U1501,62,Peru,Standard,2022-01-08,125.4,61-70 years
U1502,65,Mexico,Premium,2023-04-29,141.2,61-70 years
U1504,60,Chile,Basic,2023-11-20,408.7,51-60 years
U1505,42,Mexico,Premium,2022-05-01,587.5,41-50 years
U1506,64,Chile,Basic,2022-07-12,192.2,61-70 years
U1507,40,Mexico,Standard,2022-03-15,398.7,31-40 years
U1508,64,Mexico,Basic,2022-06-06,230.9,61-70 years
U1509,33,Peru,Standard,2023-10-03,75.1,31-40 years
U1510,21,Colombia,Standard,2023-05-17,509.3,21-30 years
U1511,31,Mexico,Basic,2023-12-28,173.6,31-40 years
U1512,40,Peru,Premium,2022-11-28,353.2,31-40 years
U1513,63,Colombia,Premium,2022-12-21,422.7,61-70 years
U1514,42,Colombia,Premium,2023-04-25,268.2,41-50 years
U1515,60,Chile,Premium,2023-05-18,222.2,51-60 years
U1516,63,Mexico,Basic,2023-05-09,266.0,61-70 years
U1517,42,Colombia,Premium,2022-11-12,135.4,41-50 years
U1518,20,Peru,Standard,2022-02-06,593.9,11-20 years
U1519,43,Mexico,Basic,2022-11-04,184.9,41-50 years
U1520,48,Colombia,Basic,2022-08-18,239.2,41-50 years
U1521,58,Colombia,Premium,2022-06-19,772.1,51-60 years
U1522,49,Mexico,Basic,2022-01-05,359.3,41-50 years
U1523,30,Colombia,Standard,2022-06-19,219.7,21-30 years
U1524,64,Mexico,Standard,2023-04-01,100.6,61-70 years
U1525,47,Colombia,Premium,2022-09-16,209.4,41-50 years
U1526,47,Mexico,Basic,2023-01-31,396.3,41-50 years
U1527,45,Mexico,Basic,2022-05-31,391.6,41-50 years
U1529,40,Peru,Standard,2023-05-19,425.1,31-40 years
U1530,27,Mexico,Standard,2022-05-25,632.1,21-30 years
U1531,64,Colombia,Basic,2023-08-16,420.7,61-70 years
U1532,41,Chile,Standard,2023-06-22,277.4,41-50 years
U1533,54,Colombia,Standard,2022-09-07,215.6,51-60 years
U1534,53,Chile,Premium,2023-11-21,247.7,51-60 years
U1535,57,Colombia,Basic,2023-06-19,130.4,51-60 years
U1536,62,Colombia,Premium,2023-05-06,198.8,61-70 years
U1537,54,Mexico,Premium,2022-08-23,670.9,51-60 years
U1538,18,Argentina,Basic,2024-02-03,176.1,11-20 years
U1539,52,Chile,Standard,2024-01-04,504.7,51-60 years
U1540,20,Mexico,Basic,2022-10-30,458.7,11-20 years
U1541,52,Chile,Standard,2022-02-08,101.1,51-60 years
U1542,56,Colombia,Premium,2022-02-08,195.6,51-60 years
U1543,23,Mexico,Standard,2023-11-07,532.6,21-30 years
U1544,29,Peru,Standard,2023-08-26,571.2,21-30 years
U1545,42,Argentina,Premium,2022-02-04,398.6,41-50 years
U1546,48,Mexico,Standard,2023-11-25,439.6,41-50 years
U1547,23,Peru,Standard,2024-02-06,360.6,21-30 years
U1548,45,Argentina,Premium,2022-07-17,195.7,41-50 years
U1549,46,Argentina,Premium,2023-04-11,438.7,41-50 years
U1550,32,Peru,Standard,2023-05-14,592.9,31-40 years
U1551,51,Argentina,Basic,2023-01-15,344.3,51-60 years
U1552,34,Colombia,Standard,2022-09-25,417.6,31-40 years
U1553,64,Colombia,Basic,2022-03-31,400.7,61-70 years
U1554,58,Mexico,Standard,2022-02-12,257.1,51-60 years
U1555,30,Mexico,Standard,2024-01-25,30.6,21-30 years
U1556,49,Chile,Premium,2022-04-06,182.2,41-50 years
U1557,26,Argentina,Premium,2022-04-12,630.8,21-30 years
U1558,20,Argentina,Basic,2022-03-22,16.8,11-20 years
U1559,46,Colombia,Basic,2022-10-01,216.9,41-50 years
U1560,43,Argentina,Basic,2022-05-02,419.2,41-50 years
U1561,25,Colombia,Basic,2023-10-16,192.5,21-30 years
U1562,55,Chile,Basic,2022-05-31,38.2,51-60 years
U1563,37,Colombia,Basic,2024-02-12,399.7,31-40 years
U1564,52,Colombia,Basic,2023-09-19,129.3,51-60 years
U1565,49,Colombia,Basic,2024-02-21,191.1,41-50 years
U1566,24,Colombia,Standard,2023-01-27,559.6,21-30 years
U1567,65,Peru,Standard,2023-01-29,497.8,61-70 years
U1568,25,Colombia,Basic,2022-06-06,107.9,21-30 years
U1569,30,Colombia,Basic,2023-03-25,341.1,21-30 years
U1570,34,Colombia,Premium,2022-02-10,711.9,31-40 years
U1571,37,Colombia,Basic,2023-01-24,271.8,31-40 years
U1572,40,Chile,Premium,2024-01-18,295.0,31-40 years
U1573,59,Colombia,Premium,2022-09-22,475.3,51-60 years
U1574,58,Argentina,Basic,2023-12-30,373.6,51-60 years
U1575,51,Colombia,Premium,2022-02-25,235.1,51-60 years
U1576,28,Colombia,Premium,2023-04-18,513.3,21-30 years
U1577,59,Colombia,Standard,2022-08-04,321.1,51-60 years
U1578,47,Colombia,Standard,2023-12-07,555.3,41-50 years
U1579,50,Colombia,Premium,2023-06-13,228.3,41-50 years
U1580,26,Peru,Basic,2022-09-02,517.2,21-30 years
U1581,65,Mexico,Basic,2022-11-30,268.9,61-70 years
U1582,24,Argentina,Basic,2023-09-04,447.8,21-30 years
U1583,30,Colombia,Premium,2023-11-15,621.5,21-30 years
U1584,62,Chile,Premium,2023-01-07,842.3,61-70 years
U1585,19,Mexico,Standard,2023-07-07,13.9,11-20 years
U1586,35,Peru,Standard,2023-11-15,361.2,31-40 years
U1587,55,Argentina,Basic,2023-06-09,417.3,51-60 years
U1588,26,Mexico,Standard,2022-02-08,462.2,21-30 years
U1589,53,Colombia,Standard,2022-04-21,490.9,51-60 years
U1590,47,Chile,Basic,2023-02-21,391.3,41-50 years
U1591,57,Chile,Basic,2023-08-21,321.6,51-60 years
U1592,49,Colombia,Basic,2022-11-11,450.1,41-50 years
U1593,21,Mexico,Basic,2023-04-02,352.2,21-30 years
U1594,41,Argentina,Standard,2022-07-17,384.5,41-50 years
U1595,53,Mexico,Standard,2023-08-03,23.5,51-60 years
U1596,35,Chile,Standard,2022-08-06,437.9,31-40 years
U1597,46,Colombia,Standard,2022-11-24,542.7,41-50 years
U1598,58,Colombia,Standard,2022-10-05,382.0,51-60 years
U1599,26,Peru,Premium,2023-06-08,141.4,21-30 years
U1600,61,Argentina,Premium,2023-01-07,763.0,61-70 years
U1602,47,Mexico,Standard,2024-01-24,520.6,41-50 years
U1603,18,Colombia,Basic,2022-06-23,488.9,11-20 years
U1604,24,Argentina,Standard,2023-01-16,118.4,21-30 years
U1605,62,Colombia,Basic,2022-10-29,205.9,61-70 years
U1606,61,Colombia,Standard,2023-07-29,73.1,61-70 years
U1607,42,Argentina,Standard,2022-01-25,498.8,41-50 years
U1608,44,Colombia,Standard,2024-01-15,402.7,41-50 years
U1609,48,Argentina,Standard,2023-07-13,438.0,41-50 years
U1610,39,Argentina,Basic,2022-06-08,355.0,31-40 years
U1611,65,Mexico,Standard,2024-01-22,386.6,61-70 years
U1612,54,Argentina,Basic,2022-11-06,447.4,51-60 years
U1613,23,Mexico,Basic,2023-04-23,127.8,21-30 years
U1614,52,Mexico,Basic,2022-10-28,279.8,51-60 years
U1615,26,Chile,Standard,2022-06-19,192.7,21-30 years
U1616,18,Argentina,Premium,2023-11-17,570.0,11-20 years
U1617,39,Colombia,Premium,2024-02-04,599.4,31-40 years
U1618,58,Colombia,Standard,2022-04-01,41.3,51-60 years
U1619,31,Mexico,Premium,2023-07-20,834.6,31-40 years
U1620,39,Mexico,Standard,2022-09-08,530.2,31-40 years
U1621,45,Peru,Basic,2022-03-15,289.6,41-50 years
U1622,28,Mexico,Basic,2023-04-29,447.1,21-30 years
U1623,42,Mexico,Standard,2022-07-14,507.0,41-50 years
U1624,41,Argentina,Standard,2023-10-16,304.5,41-50 years
U1625,40,Peru,Basic,2023-08-26,243.8,31-40 years
U1626,59,Colombia,Standard,2022-05-25,76.3,51-60 years
U1627,27,Argentina,Basic,2022-04-04,507.9,21-30 years
U1628,62,Chile,Basic,2022-05-13,112.9,61-70 years
U1629,56,Peru,Premium,2023-01-23,47.7,51-60 years
U1630,32,Colombia,Premium,2023-11-16,790.8,31-40 years
U1631,51,Colombia,Standard,2022-04-21,96.4,51-60 years
U1632,22,Argentina,Premium,2023-01-17,573.0,21-30 years
U1633,45,Chile,Standard,2022-09-19,176.2,41-50 years
U1634,59,Argentina,Standard,2022-11-22,520.7,51-60 years
U1635,38,Colombia,Standard,2023-09-03,78.7,31-40 years
U1636,38,Mexico,Basic,2022-01-11,160.9,31-40 years
U1637,41,Colombia,Standard,2023-07-20,485.8,41-50 years
U1638,25,Colombia,Standard,2022-06-28,632.9,21-30 years
U1639,59,Colombia,Basic,2023-04-27,446.0,51-60 years
U1640,55,Argentina,Standard,2023-05-16,516.1,51-60 years
U1641,62,Chile,Premium,2022-04-25,730.9,61-70 years
U1642,27,Peru,Basic,2022-07-04,415.8,21-30 years
U1643,40,Mexico,Standard,2024-02-23,307.1,31-40 years
U1644,54,Argentina,Basic,2024-01-05,414.0,51-60 years
U1645,26,Mexico,Premium,2022-04-16,581.1,21-30 years
U1646,27,Chile,Premium,2022-07-21,323.1,21-30 years
U1647,48,Mexico,Standard,2022-08-16,304.8,41-50 years
U1648,59,Argentina,Standard,2022-01-19,423.0,51-60 years
U1649,51,Mexico,Standard,2023-09-04,509.2,51-60 years
U1650,18,Peru,Basic,2022-11-02,259.2,11-20 years
U1652,53,Mexico,Standard,2023-05-05,17.3,51-60 years
U1653,21,Argentina,Standard,2022-07-27,500.8,21-30 years
U1654,45,Peru,Premium,2022-06-16,870.0,41-50 years
U1655,56,Mexico,Basic,2023-01-22,349.2,51-60 years
U1656,37,Colombia,Premium,2023-05-16,589.3,31-40 years
U1657,19,Peru,Basic,2022-02-26,158.6,11-20 years
U1658,56,Chile,Standard,2024-02-28,374.2,51-60 years
U1660,48,Mexico,Standard,2022-12-15,204.1,41-50 years
U1662,57,Peru,Premium,2023-09-25,543.0,51-60 years
U1663,65,Peru,Standard,2023-07-05,373.3,61-70 years
U1664,56,Argentina,Basic,2022-06-22,210.9,51-60 years
U1665,37,Colombia,Basic,2022-10-25,377.2,31-40 years
U1666,22,Peru,Basic,2022-08-25,461.9,21-30 years
U1667,44,Chile,Basic,2022-02-06,43.6,41-50 years
U1668,47,Argentina,Standard,2022-11-02,293.4,41-50 years
U1669,32,Mexico,Basic,2024-03-01,112.0,31-40 years
U1670,38,Peru,Standard,2023-11-16,342.2,31-40 years
U1671,47,Chile,Standard,2023-08-24,85.8,41-50 years
U1672,61,Peru,Basic,2023-05-01,96.8,61-70 years
U1673,46,Mexico,Basic,2024-02-22,328.5,41-50 years
U1674,32,Chile,Standard,2022-03-25,215.6,31-40 years
U1675,24,Argentina,Basic,2023-08-16,95.5,21-30 years
U1676,63,Chile,Standard,2023-09-15,325.3,61-70 years
U1677,55,Mexico,Standard,2022-01-26,195.7,51-60 years
U1678,29,Argentina,Basic,2023-08-10,180.3,21-30 years
U1679,47,Argentina,Standard,2022-09-07,108.7,41-50 years
U1680,54,Chile,Premium,2022-10-14,30.4,51-60 years
U1681,58,Mexico,Standard,2022-11-11,51.8,51-60 years
U1682,60,Argentina,Basic,2023-03-05,369.2,51-60 years
U1685,56,Argentina,Premium,2022-04-21,179.6,51-60 years
U1686,30,Chile,Basic,2023-12-18,403.9,21-30 years
U1687,29,Mexico,Standard,2023-07-23,161.6,21-30 years
U1688,43,Colombia,Basic,2023-09-08,462.1,41-50 years
U1689,30,Mexico,Premium,2023-06-05,106.1,21-30 years
U1690,38,Argentina,Premium,2022-05-28,718.0,31-40 years
U1691,30,Argentina,Basic,2022-09-10,110.4,21-30 years
U1692,21,Mexico,Premium,2022-11-03,741.9,21-30 years
U1693,27,Mexico,Premium,2023-01-06,45.1,21-30 years
U1694,63,Colombia,Standard,2022-12-02,438.8,61-70 years
U1695,61,Argentina,Premium,2023-03-22,82.3,61-70 years
U1696,54,Chile,Premium,2023-03-23,436.1,51-60 years
U1697,35,Colombia,Basic,2023-06-11,348.6,31-40 years
U1698,38,Mexico,Premium,2024-01-31,131.8,31-40 years
U1699,47,Argentina,Premium,2023-05-16,580.9,41-50 years
U1700,51,Colombia,Basic,2023-05-27,376.9,51-60 years
U1701,38,Argentina,Premium,2023-12-09,640.5,31-40 years
U1702,29,Chile,Standard,2023-06-06,392.5,21-30 years
U1703,59,Mexico,Standard,2023-08-31,370.5,51-60 years
U1704,41,Chile,Basic,2022-08-10,425.2,41-50 years
U1705,26,Chile,Basic,2023-01-25,243.6,21-30 years
U1706,43,Colombia,Premium,2024-02-11,815.5,41-50 years
U1707,61,Colombia,Standard,2024-01-24,120.7,61-70 years
U1708,38,Colombia,Basic,2023-04-11,459.5,31-40 years
U1709,48,Mexico,Standard,2024-01-25,585.4,41-50 years
U1710,49,Colombia,Basic,2022-03-13,111.6,41-50 years
U1711,29,Chile,Standard,2022-01-27,646.8,21-30 years
U1712,47,Mexico,Basic,2022-06-12,208.8,41-50 years
U1713,30,Argentina,Standard,2023-11-20,364.6,21-30 years
U1714,61,Argentina,Premium,2024-02-04,192.4,61-70 years
U1715,29,Mexico,Standard,2022-05-14,102.6,21-30 years
U1716,54,Colombia,Basic,2022-03-13,345.3,51-60 years
U1717,41,Mexico,Basic,2022-06-29,331.5,41-50 years
U1718,46,Mexico,Standard,2023-11-01,305.3,41-50 years
U1719,60,Argentina,Basic,2024-01-23,58.5,51-60 years
U1720,32,Colombia,Standard,2023-07-22,66.9,31-40 years
U1721,59,Argentina,Standard,2022-12-21,332.7,51-60 years
U1722,56,Peru,Standard,2023-01-21,43.7,51-60 years
U1723,61,Argentina,Standard,2023-01-27,293.2,61-70 years
U1724,52,Colombia,Basic,2023-03-05,155.3,51-60 years
U1725,23,Mexico,Basic,2022-01-17,266.1,21-30 years
U1726,41,Argentina,Basic,2023-12-06,355.1,41-50 years
U1727,49,Colombia,Basic,2023-05-05,375.9,41-50 years
U1728,62,Argentina,Standard,2022-04-14,16.4,61-70 years
U1729,35,Chile,Standard,2022-01-19,16.2,31-40 years
U1730,64,Argentina,Premium,2023-09-22,760.2,61-70 years
U1731,60,Chile,Basic,2022-08-17,375.1,51-60 years
U1732,50,Argentina,Standard,2023-07-18,500.2,41-50 years
U1733,43,Argentina,Premium,2023-05-16,844.3,41-50 years
U1734,63,Peru,Standard,2022-09-29,469.2,61-70 years
U1735,20,Mexico,Premium,2022-11-07,439.4,11-20 years
U1736,37,Mexico,Basic,2023-06-05,63.9,31-40 years
U1737,55,Argentina,Premium,2023-08-25,467.6,51-60 years
U1738,36,Argentina,Standard,2022-11-07,590.6,31-40 years
U1739,61,Colombia,Standard,2023-01-04,265.8,61-70 years
U1740,62,Chile,Basic,2022-11-14,200.7,61-70 years
U1741,50,Colombia,Standard,2023-05-25,593.1,41-50 years
U1742,34,Chile,Standard,2023-08-08,554.4,31-40 years
U1743,24,Mexico,Standard,2022-11-10,341.4,21-30 years
U1744,49,Colombia,Standard,2023-06-27,452.9,41-50 years
U1745,56,Argentina,Basic,2022-08-12,113.6,51-60 years
U1746,31,Mexico,Basic,2022-10-22,429.1,31-40 years
U1747,28,Mexico,Standard,2022-09-03,513.3,21-30 years
U1748,20,Mexico,Premium,2024-02-24,724.3,11-20 years
U1749,41,Argentina,Standard,2023-04-09,258.0,41-50 years
U1750,57,Colombia,Premium,2023-12-22,265.6,51-60 years
U1751,50,Chile,Standard,2023-10-09,315.3,41-50 years
U1752,63,Mexico,Basic,2022-11-06,39.9,61-70 years
U1753,58,Chile,Standard,2022-05-16,107.0,51-60 years
U1754,50,Mexico,Standard,2022-02-16,147.2,41-50 years
U1755,39,Colombia,Basic,2023-06-09,362.6,31-40 years
U1756,51,Argentina,Standard,2023-06-11,310.8,51-60 years
U1758,56,Colombia,Basic,2023-06-06,138.7,51-60 years
U1759,24,Argentina,Basic,2022-02-23,27.5,21-30 years
U1760,60,Chile,Basic,2023-06-18,284.3,51-60 years
U1761,25,Colombia,Basic,2022-12-19,157.4,21-30 years
U1762,32,Colombia,Basic,2023-10-08,373.6,31-40 years
U1763,35,Peru,Basic,2022-11-17,404.4,31-40 years
U1764,41,Chile,Premium,2022-11-06,830.1,41-50 years
U1765,62,Mexico,Standard,2022-05-13,91.0,61-70 years
U1766,42,Colombia,Basic,2022-06-30,475.8,41-50 years
U1767,20,Chile,Basic,2023-06-19,32.1,11-20 years
U1768,18,Colombia,Premium,2023-11-25,639.8,11-20 years
U1769,25,Colombia,Basic,2023-02-20,203.9,21-30 years
U1770,21,Argentina,Basic,2022-12-21,516.4,21-30 years
U1771,26,Argentina,Basic,2022-01-06,418.7,21-30 years
U1772,36,Chile,Standard,2022-03-05,437.5,31-40 years
U1773,58,Mexico,Basic,2023-07-09,191.8,51-60 years
U1774,48,Chile,Basic,2022-07-31,178.4,41-50 years
U1775,61,Mexico,Standard,2023-12-22,478.9,61-70 years
U1776,30,Argentina,Basic,2023-10-31,299.6,21-30 years
U1777,58,Argentina,Standard,2022-01-05,64.8,51-60 years
U1778,29,Peru,Basic,2023-10-30,222.6,21-30 years
U1779,58,Mexico,Basic,2023-08-01,50.3,51-60 years
U1780,26,Chile,Standard,2022-01-09,45.1,21-30 years
